GitHub_Entity_Filename,Oasis_Entity_ID,Oasis_Account,ETH_Address,2021-04-04-05-00-01,2021-04-05-05-00-02,2021-04-06-05-00-01,2021-04-07-05-00-01,2021-04-08-05-00-02,2021-04-09-05-00-01,2021-04-10-05-00-01,2021-04-11-05-00-01,2021-04-12-05-00-01,2021-04-13-05-00-01,2021-04-14-05-00-01,2021-04-15-05-00-01,2021-04-16-05-00-01,2021-04-17-05-00-01,2021-04-18-05-00-01,2021-04-19-05-00-01,2021-04-20-05-00-01,2021-04-21-05-00-01,2021-04-22-05-00-01,2021-04-23-05-00-01,2021-04-24-05-00-02,2021-04-25-05-00-01,2021-04-26-05-00-01,2021-04-27-05-00-01,2021-04-28-05-00-01,2021-04-29-05-00-01,2021-04-30-05-00-01,2021-05-01-05-00-01,2021-05-02-05-00-01,2021-05-03-05-00-01
npinto-entity.json,kN01v7L/wv6hvrd1ak83pgCedGDnpgbGJVkXezhUUJ8=,oasis1qrw82ag2sypeytse9x9k4uxym53l5lc5jyfs2sxv,0xb98ddC58bc81c697A38151D5d5b7e4b8d917f6C1,33378227.687693725,33394902.099820992,33411584.841809943,33428971.560243683,33445671.321956666,33462379.426194959,33479095.877126147,33495820.6789199,33512553.835747976,33529295.351784205,33546743.324405776,33563501.920127291,33580268.887765206,33597044.231501792,33614527.459281161,33631319.91721403,33648119.754556884,33665619.798185695,33682420.265285164,33699219.680891102,33716012.640618715,33733503.804643539,33750287.524111131,33767063.386268061,-1,-1,-1,-1,-1,-1
oceanabcde-entity.json,ko5wr5SMqhKb+P1kimM1EF/T4SqvW/WjSOwPHigQl+k=,oasis1qz72lvk2jchk0fjrz7u2swpazj3t5p0edsdv7sf8,0x373Ae024d17D7AE3C99CBe614a36c5EAa770dF66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ponchik69-entity.json,FDqRmM1FyhaGas+lquWmGAKgMsU2rj7UESAlnOHtxco=,oasis1qq7vyz4ewrdh00yujw0mgkf459et306xmvh2h3zg,0xfA92Bd86c45C6e6e9EA6c10918D98579B39A4AfC,42480883.860655897,42502105.591529417,42523337.923921088,42545466.215854758,42566720.209460045,42587984.820700634,42609260.05488067,42630545.917306943,42651842.413288897,42673149.548138621,42695355.799035945,42736974.4847689,42758324.148157241,42779684.47697364,42801946.16651058,42823070.23248508,42844461.62051857,42866744.587682302,42879294.697257156,42900681.138220583,42922059.360549267,42944326.429569589,42965692.888615552,42987049.344937934,-1,-1,-1,-1,-1,-1
realizability-entity.json,RZowTXmfT+b6H6Vuz97VECIy2cq8tytTilv8AxbtvO8=,oasis1qram2p9w3yxm4px5nth8n7ugggk5rr6ay5d284at,0x1E453B5F439879cc54064298Eb12E41592cE5010,46582054.833267228,46605325.343232364,46628607.478202791,46652872.070050786,46676177.957442274,46699495.487512187,46722824.666076736,46746165.49895504,46769517.991969119,46792882.150943905,46817232.228035844,46840620.223112534,46864019.901885325,46887431.270190923,46911830.548747627,46935265.80131806,46958711.352460473,46983134.098914522,47006580.528933951,47030025.491507903,47053461.444374057,47077871.798612326,47101294.855937628,47124706.947741345,-1,-1,-1,-1,-1,-1
rozum-dev-entity.json,21+iPu/omYBN7X5cUY4QnD4b9VVuAiW/u8uABqt2VjM=,oasis1qpaygvzwd5ffh2f5p4qdqylymgqcvl7sp5gxyrl3,0x73da0E7b376fd9De019F6058b79b777D87b3791F,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,55559.8184182,-1,-1,-1,-1,-1,-1
sideEffect117-entity.json,WqBX+RyP1S8WsCuxrkwk1KUEqpPxkMSYyvl0rjL+NCo=,oasis1qp4ajz4vdgx3ze42ulk7m0jkxfstqcl87qymg9nx,0x0f02253f52dCc313d77b0e78C44e4d9a3503b50c,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,9140.0,-1,-1,-1,-1,-1,-1
slavaAa129-entity.json,oPekghIahmyMUzB31IFbXQd6DKdo7lnOYsXIppK2IWU=,oasis1qr8al5vcpqzjspdl8yt27fqc3pydz4alhs0xqp5e,0x88888888a51765b09a32e8930e1ba1a17927ebad,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,-1,-1,-1,-1,-1,-1
spdd-entity.json,C7he7BJPrgVrsGRm4m+OFcHlcNYOEPSGeerxvV/BsBA=,oasis1qrzkqzvlw9xgyxhhqps746ssyhn5lkqrmcgz8amq,0x0681fCDB638f3617A5f2197B124Bc9817C4bCF60,39079257.58570635,39098780.001716832,39118312.170336509,39138668.555181137,39137698.75270828,39157250.363561368,39176811.741608213,39196382.891728113,39215963.818802795,39235554.527716436,39255971.923131679,39255000.181640712,39274610.391541882,39294230.397910522,39314678.327071432,39334318.349759585,39353967.003214002,39374434.599755705,39373438.488534375,39393076.351603425,39412706.668001948,39433153.158052254,39452772.672946415,39472383.002950191,-1,-1,-1,-1,-1,-1
wetezos-entity.json,izy38AmUeU4b4L23kVy4BlxbkHGOPy4KPSSLnJglrV0=,oasis1qz65awwegd9pr8msfxkg7hpwyjemm2qdlysyc8jq,0x9EA0fe988BC7A57DEabD3EfaE79DEC6Af10E5210,54795825.836129879,54796966.137265528,54824340.484557006,54852869.9714351,54880272.246020356,54907688.209673347,54935117.869232575,54962561.231539963,54990018.303440848,55017489.091783985,55046119.089322249,55073617.903348274,55101130.454669233,55128656.750147721,55157344.597105103,55184898.974894826,55212465.461397361,55241180.901115152,55268748.420971574,55296314.215455206,55323869.416628967,55352570.285998339,55380110.325031069,55407637.47117419,-1,-1,-1,-1,-1,-1
winslyn-entity.json,kfr2A6K6TlvhQm4nz88Hczzkd2Aq5PlkxSpnmUUBAFs=,oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,0x518970f66BddB2Ac23651Ac9E3fCEa7801EF63c2,235110592.026797882,235037946.362842447,234909076.87719749,234343955.645214374,234479777.008854175,234488556.986268771,234142939.362407438,234366057.44650865,234206097.199138038,234747310.928343053,234762398.638687797,234856728.068476045,235056130.096932178,235135925.322852967,235713961.307767745,235861311.98292663,236725470.138736527,236872575.535623465,237209300.336881447,237148706.06014868,237112015.873304069,237477795.64965251,237515094.975366396,237651572.446032308,-1,-1,-1,-1,-1,-1
wjdfx-entity.json,UkwjS1YvEfHx9b6MMT5Q1WvCY3aWn2lxRDsB/Pw+zGk=,oasis1qrdx0n7lgheek24t24vejdks9uqmfldtmgdv7jzz,0x9Beebb1230D10a4fD6D0b0BcdF3a68f0b0364F55,59072243.296804846,59102019.488179766,59131544.465950331,59161813.179597508,59191839.245533712,-1,-1,-1,-1,59340004.19049664,59370883.538172072,59400542.829544238,59430216.93749841,59459905.869436351,59493022.668054648,59523217.503550022,59552951.108256731,59584250.305605397,59613985.1877465,59643718.20886576,59673439.803827636,59704397.139579643,59734102.380350833,59763793.714591622,-1,-1,-1,-1,-1,-1
xudoubles-entity.json,VsrHPScBde1FUb+BDWONvLxxwKOKevLB7FRbUAaiF+Y=,oasis1qqs5wnxvsk009swtt7ehm5fslxve96kczszwt47s,0x87de27a0F3AACe035690734F5324Eacb1313cC27,3559982.00530463,3561389.809401998,3562798.168671463,3564281.256024333,3565690.757168754,3567100.814152947,3568511.427195323,3569922.596514382,3571334.322328711,3572746.604856982,3574233.82412408,3575647.251698854,3577061.236657083,3578475.77921779,3579965.378679878,3581381.068114775,3582797.208341047,3584287.562554976,3585703.093484071,3587118.17745909,3588532.239321962,3590020.272911619,3591432.675713707,3592843.90791878,-1,-1,-1,-1,-1,-1
y3v63n-entity.json,jzTWYikeN6NIuMQ6l4iqdDOF9jyfOJG2FcnQaNBn9+s=,oasis1qp4rp7adhegfktyg4aq3w6jelqumx6klfv5t7kvv,0xE63Ecd27499b22c48F3BB04b2351BF7a803a24C0,61372756.220331816,61403415.566303675,61434090.228444356,61466059.29648146,61496765.252895283,61527486.548762617,61558223.191746438,61588975.189513543,61554907.125791329,61585657.466986041,61617705.407573273,61648487.120248857,61679284.210222718,61710096.685176732,61742209.381436559,61773053.291260268,61803910.755374657,61836054.338509167,61866912.959342624,61897769.648822624,61928614.480328659,61960741.753658747,61926343.058159802,61957124.063930037,-1,-1,-1,-1,-1,-1
zxliu-entity.json,bb1zWp0gzS1ij1OY3KzxC0BJNdqkAiJ26z3iD8slt7c=,oasis1qpqz2ut6a6prfcjm64xnpnjhsnqny6jqfyav829v,0x986EAf493D48F7c673EAC361001b4300d9222FFb,38601691.189165868,38620975.032326153,38640268.508914289,38660376.129428236,38679689.289210383,38699012.09706578,38718344.557814214,38737686.676277879,38757038.457281379,38776399.905651728,38796578.36621341,38815959.567122548,38835350.45009553,38854751.019969124,38874970.252878781,38894390.615202897,38913819.511764001,38934058.192088104,38953487.816958406,38972916.225783658,38992337.168429945,39012565.579552994,39031975.835902003,39051065.530770552,-1,-1,-1,-1,-1,-1
